IsBadBuy,VehicleAge,PriceDifferential, UsageIntensity ,IsManual
0.00,4.00,0.00," 12,204.50 ",0.00
0.00,3.00,0.00," 19,393.67 ",0.00
0.00,5.00,0.00," 7,259.00 ",0.00
0.00,6.00,0.00," 10,006.83 ",0.00
0.00,4.00,0.00," 11,211.75 ",0.00
0.00,7.00,0.00," 9,857.86 ",0.00
0.00,5.00,0.00," 7,148.60 ",0.00
0.00,4.00,0.00," 10,943.75 ",0.00
0.00,4.00,0.00," 16,544.50 ",0.00
0.00,5.00,0.00," 8,565.60 ",0.00
0.00,3.00,0.00," 29,460.00 ",0.00
0.00,3.00,0.00," 20,806.00 ",0.00
0.00,7.00,0.00," 5,872.86 ",0.00
0.00,4.00,0.00," 10,167.50 ",0.00
0.00,4.00,0.00," 13,483.50 ",0.00
0.00,4.00,0.00," 6,876.00 ",0.00
0.00,5.00,0.00," 12,237.40 ",0.00
0.00,4.00,0.00," 18,697.00 ",0.00
0.00,4.00,0.00," 18,852.50 ",0.00
0.00,4.00,0.00," 13,772.25 ",0.00
0.00,3.00,0.00," 19,755.33 ",0.00
0.00,4.00,0.00," 19,120.75 ",0.00
0.00,5.00,0.00," 11,338.20 ",0.00
0.00,3.00,0.00," 23,544.00 ",0.00
0.00,4.00,0.00," 11,749.00 ",1.00
0.00,5.00,0.00," 16,110.20 ",0.00
0.00,4.00,0.00," 16,906.50 ",0.00
0.00,2.00,0.00," 35,293.00 ",0.00
0.00,2.00,0.00," 36,418.00 ",0.00
0.00,3.00,-273.00," 21,347.00 ",0.00
0.00,4.00,0.00," 17,938.75 ",0.00
0.00,6.00,0.00," 11,730.17 ",0.00
0.00,8.00,0.00," 3,731.38 ",0.00
0.00,4.00,0.00," 19,915.00 ",0.00
0.00,4.00,0.00," 14,565.25 ",0.00
0.00,4.00,0.00," 10,140.25 ",0.00
0.00,4.00,0.00," 12,243.50 ",0.00
0.00,4.00,0.00," 9,721.00 ",0.00
0.00,7.00,0.00," 4,634.14 ",0.00
0.00,5.00,0.00," 8,824.60 ",0.00
0.00,4.00,-148.00," 13,550.75 ",0.00
0.00,4.00,-386.00," 13,946.00 ",0.00
0.00,2.00,0.00," 36,473.00 ",0.00
0.00,3.00,-1393.00," 17,468.67 ",0.00
0.00,3.00,0.00," 21,259.67 ",0.00
0.00,5.00,0.00," 13,563.80 ",0.00
0.00,4.00,1600.00," 16,953.00 ",0.00
0.00,3.00,0.00," 15,607.67 ",1.00
0.00,4.00,0.00," 15,097.00 ",0.00
0.00,5.00,0.00," 14,601.40 ",0.00
0.00,2.00,0.00," 28,335.00 ",0.00
0.00,6.00,0.00," 13,699.83 ",0.00
0.00,3.00,0.00," 16,155.33 ",0.00
0.00,3.00,0.00," 16,314.33 ",0.00
0.00,3.00,0.00," 19,387.67 ",0.00
0.00,4.00,0.00," 17,909.50 ",1.00
0.00,3.00,0.00," 17,643.00 ",0.00
0.00,6.00,-585.00," 10,810.00 ",0.00
0.00,3.00,0.00," 17,859.00 ",0.00
0.00,5.00,0.00," 14,780.00 ",0.00
0.00,4.00,0.00," 17,198.50 ",0.00
0.00,4.00,-438.00," 17,121.50 ",0.00
0.00,2.00,0.00," 28,941.00 ",0.00
0.00,3.00,0.00," 22,888.33 ",1.00
0.00,4.00,-400.00," 18,363.50 ",0.00
0.00,2.00,0.00," 36,130.00 ",0.00
0.00,3.00,0.00," 18,769.33 ",0.00
0.00,3.00,0.00," 22,169.00 ",0.00
0.00,7.00,0.00," 5,784.43 ",0.00
0.00,3.00,0.00," 18,280.00 ",0.00
0.00,4.00,-849.00," 10,674.25 ",0.00
0.00,3.00,0.00," 25,879.67 ",0.00
0.00,5.00,0.00," 6,440.40 ",0.00
0.00,7.00,0.00," 4,470.43 ",0.00
0.00,4.00,0.00," 10,163.75 ",0.00
0.00,7.00,551.00," 6,053.57 ",0.00
0.00,7.00,0.00," 5,072.57 ",0.00
0.00,4.00,0.00," 8,340.75 ",0.00
0.00,4.00,0.00," 8,574.50 ",0.00
0.00,4.00,0.00," 10,702.00 ",0.00
0.00,8.00,0.00," 3,932.13 ",0.00
0.00,5.00,358.00," 11,396.80 ",0.00
0.00,4.00,158.00," 14,720.00 ",0.00
0.00,4.00,0.00," 19,264.25 ",0.00
0.00,5.00,-98.00," 8,086.00 ",0.00
0.00,7.00,0.00," 2,854.71 ",0.00
1.00,6.00,0.00," 11,601.17 ",0.00
0.00,4.00,0.00," 10,646.00 ",0.00
0.00,6.00,0.00," 14,466.67 ",0.00
0.00,4.00,0.00," 15,921.50 ",0.00
0.00,4.00,0.00," 11,066.50 ",0.00
0.00,6.00,0.00," 10,883.50 ",0.00
0.00,3.00,0.00," 18,206.33 ",0.00
0.00,4.00,0.00," 16,464.00 ",0.00
0.00,3.00,-130.00," 28,563.00 ",0.00
0.00,5.00,0.00," 8,687.60 ",0.00
0.00,3.00,0.00," 25,696.67 ",0.00
0.00,4.00,0.00," 8,490.25 ",0.00
0.00,5.00,0.00," 6,931.60 ",0.00
0.00,2.00,0.00," 32,740.00 ",0.00
0.00,3.00,0.00," 19,151.67 ",0.00
0.00,6.00,0.00," 14,761.33 ",0.00
0.00,4.00,0.00," 16,393.25 ",0.00
0.00,4.00,0.00," 23,646.25 ",0.00
0.00,2.00,0.00," 37,109.50 ",0.00
0.00,1.00,0.00," 56,204.00 ",0.00
0.00,3.00,0.00," 27,285.67 ",0.00
0.00,3.00,0.00," 17,276.67 ",0.00
0.00,7.00,0.00," 9,127.86 ",0.00
0.00,3.00,0.00," 26,025.67 ",0.00
0.00,1.00,0.00," 34,826.00 ",0.00
0.00,6.00,0.00," 11,990.33 ",1.00
0.00,4.00,334.00," 16,317.75 ",0.00
0.00,2.00,0.00," 30,079.50 ",0.00
1.00,3.00,0.00," 21,649.67 ",0.00
0.00,2.00,0.00," 28,934.50 ",0.00
1.00,3.00,0.00," 22,179.33 ",0.00
0.00,2.00,0.00," 26,462.50 ",0.00
0.00,2.00,-515.00," 32,954.50 ",0.00
0.00,3.00,0.00," 23,281.00 ",0.00
0.00,3.00,581.00," 25,557.00 ",0.00
0.00,4.00,0.00," 11,151.25 ",0.00
0.00,6.00,0.00," 10,129.50 ",0.00
0.00,4.00,-18.00," 16,199.50 ",0.00
0.00,3.00,-893.00," 23,437.67 ",0.00
0.00,2.00,0.00," 44,428.00 ",0.00
0.00,3.00,-115.00," 18,988.67 ",0.00
0.00,5.00,-44.00," 13,360.60 ",0.00
0.00,2.00,0.00," 22,755.00 ",0.00
0.00,2.00,0.00," 38,139.50 ",0.00
0.00,5.00,0.00," 14,531.20 ",0.00
0.00,4.00,0.00," 19,509.00 ",0.00
0.00,2.00,0.00," 36,864.00 ",0.00
0.00,4.00,-761.00," 14,994.75 ",0.00
0.00,2.00,0.00," 35,921.00 ",0.00
0.00,4.00,198.00," 17,360.00 ",0.00
0.00,2.00,0.00," 31,363.50 ",0.00
0.00,2.00,0.00," 29,493.50 ",0.00
0.00,6.00,0.00," 13,408.83 ",1.00
0.00,5.00,107.00," 12,755.60 ",0.00
0.00,5.00,-182.00," 14,300.20 ",0.00
0.00,3.00,0.00," 24,399.33 ",0.00
0.00,5.00,0.00," 15,395.20 ",0.00
0.00,3.00,219.00," 24,939.67 ",0.00
0.00,2.00,0.00," 40,210.50 ",0.00
0.00,4.00,18.00," 21,901.00 ",0.00
0.00,3.00,0.00," 16,759.67 ",0.00
0.00,5.00,416.00," 3,962.60 ",0.00
0.00,3.00,0.00," 20,571.33 ",0.00
0.00,4.00,-148.00," 6,902.25 ",0.00
0.00,5.00,0.00," 11,841.20 ",0.00
0.00,4.00,0.00," 11,307.50 ",0.00
1.00,4.00,1740.00," 18,736.75 ",0.00
0.00,5.00,-320.00," 13,684.60 ",0.00
0.00,7.00,0.00," 4,305.43 ",0.00
0.00,4.00,0.00," 22,952.00 ",0.00
0.00,5.00,-175.00," 10,252.40 ",0.00
0.00,3.00,-158.00," 24,063.33 ",0.00
0.00,5.00,-581.00," 12,788.40 ",0.00
0.00,5.00,-320.00," 12,711.00 ",0.00
1.00,6.00,128.00," 9,238.83 ",0.00
0.00,6.00,95.00," 12,137.17 ",0.00
0.00,4.00,53.00," 17,888.50 ",0.00
0.00,2.00,0.00," 40,075.00 ",0.00
0.00,5.00,0.00," 15,583.00 ",0.00
0.00,4.00,38.00," 19,792.50 ",0.00
0.00,3.00,0.00," 23,845.33 ",0.00
0.00,2.00,-657.00," 32,903.50 ",0.00
0.00,4.00,123.00," 23,443.75 ",0.00
0.00,4.00,831.00," 19,424.25 ",1.00
0.00,4.00,0.00," 21,701.25 ",0.00
0.00,4.00,0.00," 11,379.50 ",0.00
0.00,2.00,-240.00," 41,600.50 ",0.00
0.00,3.00,-127.00," 28,404.33 ",0.00
0.00,3.00,-83.00," 24,736.33 ",0.00
0.00,4.00,-467.00," 12,167.25 ",0.00
0.00,4.00,-34.00," 23,275.50 ",0.00
0.00,5.00,0.00," 15,439.60 ",0.00
0.00,3.00,-307.00," 15,411.33 ",0.00
0.00,4.00,463.00," 21,119.00 ",0.00
0.00,2.00,-225.00," 39,605.00 ",0.00
0.00,3.00,-107.00," 20,379.33 ",0.00
0.00,6.00,0.00," 10,156.17 ",0.00
1.00,2.00,-276.00," 23,552.50 ",0.00
0.00,4.00,277.00," 18,205.25 ",0.00
0.00,3.00,0.00," 20,043.33 ",0.00
0.00,4.00,497.00," 17,843.00 ",0.00
1.00,6.00,-310.00," 14,888.33 ",0.00
0.00,2.00,0.00," 35,188.00 ",0.00
0.00,3.00,0.00," 18,597.00 ",0.00
0.00,3.00,0.00," 22,754.00 ",0.00
0.00,2.00,98.00," 34,250.50 ",0.00
0.00,5.00,388.00," 14,909.80 ",0.00
0.00,2.00,-28.00," 26,061.00 ",0.00
0.00,2.00,0.00," 35,223.00 ",0.00
0.00,3.00,0.00," 29,763.33 ",0.00
0.00,3.00,45.00," 20,495.00 ",0.00
1.00,3.00,384.00," 24,595.33 ",0.00
0.00,4.00,-638.00," 20,024.50 ",0.00
0.00,3.00,-222.00," 16,772.33 ",0.00
0.00,6.00,-488.00," 12,490.33 ",0.00
0.00,3.00,-113.00," 19,131.33 ",0.00
0.00,4.00,-436.00," 11,758.00 ",0.00
0.00,4.00,-118.00," 15,978.75 ",0.00
0.00,2.00,-577.00," 30,021.00 ",0.00
0.00,5.00,136.00," 14,164.40 ",0.00
0.00,2.00,245.00," 27,474.00 ",0.00
0.00,4.00,-103.00," 23,129.25 ",0.00
0.00,2.00,-304.00," 41,143.50 ",0.00
0.00,4.00,209.00," 21,829.25 ",0.00
0.00,3.00,55.00," 27,736.33 ",0.00
0.00,5.00,-170.00," 13,316.20 ",0.00
0.00,2.00,-400.00," 40,074.00 ",0.00
0.00,2.00,-625.00," 38,708.50 ",0.00
0.00,3.00,-236.00," 19,353.67 ",0.00
0.00,7.00,382.00," 11,739.43 ",0.00
0.00,4.00,-53.00," 13,481.75 ",0.00
0.00,3.00,5.00," 17,453.33 ",0.00
0.00,4.00,-702.00," 15,324.25 ",0.00
0.00,4.00,-486.00," 6,900.00 ",0.00
0.00,2.00,-240.00," 46,186.00 ",0.00
0.00,4.00,-467.00," 12,346.00 ",0.00
0.00,4.00,67.00," 17,822.75 ",0.00
0.00,5.00,2516.00," 15,938.20 ",0.00
0.00,3.00,-250.00," 20,296.33 ",0.00
0.00,3.00,678.00," 17,577.67 ",0.00
0.00,4.00,0.00," 19,600.50 ",0.00
0.00,3.00,-78.00," 27,201.00 ",0.00
0.00,2.00,-555.00," 42,339.00 ",0.00
0.00,2.00,-712.00," 43,230.00 ",0.00
0.00,3.00,-250.00," 15,365.00 ",0.00
0.00,3.00,-250.00," 19,156.67 ",0.00
0.00,3.00,-368.00," 23,130.67 ",0.00
0.00,3.00,394.00," 19,984.67 ",0.00
0.00,4.00,-618.00," 22,435.75 ",0.00
0.00,3.00,-716.00," 26,635.33 ",0.00
0.00,6.00,22.00," 14,276.50 ",0.00
0.00,4.00,277.00," 18,681.00 ",0.00
0.00,2.00,284.00," 35,560.00 ",0.00
0.00,4.00,-571.00," 18,450.50 ",0.00
0.00,3.00,69.00," 22,274.00 ",0.00
0.00,3.00,-524.00," 24,980.00 ",0.00
0.00,5.00,-95.00," 17,356.20 ",0.00
0.00,5.00,428.00," 16,364.60 ",0.00
0.00,6.00,201.00," 12,024.17 ",0.00
0.00,3.00,0.00," 23,283.00 ",0.00
0.00,5.00,-159.00," 15,828.40 ",0.00
0.00,4.00,-127.00," 18,973.00 ",0.00
0.00,4.00,577.00," 18,069.25 ",0.00
0.00,3.00,-452.00," 23,982.00 ",0.00
0.00,5.00,687.00," 12,415.00 ",0.00
0.00,6.00,931.00," 14,002.67 ",0.00
0.00,3.00,-340.00," 27,285.33 ",0.00
0.00,5.00,-488.00," 10,772.20 ",0.00
0.00,2.00,0.00," 36,252.00 ",0.00
0.00,3.00,175.00," 25,123.67 ",0.00
0.00,4.00,82.00," 16,315.50 ",0.00
0.00,6.00,301.00," 12,437.83 ",0.00
0.00,3.00,-78.00," 20,407.33 ",0.00
0.00,3.00,-115.00," 26,784.67 ",0.00
0.00,4.00,1328.00," 20,707.00 ",0.00
0.00,4.00,0.00," 18,910.25 ",0.00
0.00,3.00,51.00," 19,973.33 ",0.00
0.00,3.00,-313.00," 26,916.67 ",0.00
0.00,3.00,562.00," 26,815.67 ",0.00
1.00,5.00,1376.00," 17,701.40 ",0.00
0.00,4.00,853.00," 21,471.00 ",0.00
0.00,5.00,246.00," 16,324.40 ",0.00
0.00,4.00,-39.00," 15,355.75 ",0.00
0.00,7.00,-42.00," 8,564.00 ",0.00
0.00,7.00,-306.00," 11,000.43 ",0.00
0.00,6.00,27.00," 13,445.17 ",0.00
0.00,5.00,1741.00," 13,325.80 ",0.00
0.00,7.00,-57.00," 5,487.29 ",0.00
0.00,5.00,528.00," 13,539.20 ",0.00
0.00,4.00,93.00," 19,969.50 ",0.00
0.00,5.00,2412.00," 16,461.00 ",0.00
0.00,8.00,742.00," 8,057.75 ",0.00
0.00,5.00,12.00," 14,666.00 ",0.00
1.00,2.00,-345.00," 43,313.50 ",0.00
0.00,7.00,-57.00," 9,496.43 ",0.00
1.00,7.00,245.00," 10,726.71 ",0.00
0.00,3.00,1794.00," 27,754.00 ",0.00
0.00,3.00,-248.00," 23,719.67 ",0.00
1.00,7.00,-603.00," 11,758.29 ",0.00
0.00,4.00,541.00," 20,504.75 ",0.00
0.00,3.00,-576.00," 27,515.00 ",0.00
0.00,3.00,522.00," 21,945.00 ",0.00
0.00,2.00,1777.00," 38,213.00 ",0.00
0.00,2.00,480.00," 30,356.00 ",0.00
0.00,3.00,709.00," 28,392.00 ",0.00
0.00,3.00,122.00," 24,798.67 ",1.00
0.00,2.00,1110.00," 43,736.50 ",0.00
0.00,4.00,1154.00," 14,566.00 ",0.00
0.00,4.00,465.00," 13,437.25 ",0.00
0.00,5.00,99.00," 14,040.40 ",0.00
0.00,4.00,342.00," 20,179.25 ",0.00
0.00,3.00,30.00," 24,776.00 ",0.00
0.00,4.00,541.00," 22,409.50 ",0.00
0.00,5.00,481.00," 17,010.00 ",0.00
0.00,3.00,389.00," 18,279.33 ",0.00
0.00,2.00,639.00," 29,990.00 ",0.00
0.00,4.00,80.00," 18,542.50 ",0.00
0.00,1.00,95.00," 71,431.00 ",0.00
0.00,2.00,646.00," 27,446.00 ",0.00
0.00,4.00,348.00," 21,518.75 ",0.00
0.00,4.00,1007.00," 17,246.75 ",0.00
1.00,4.00,224.00," 17,519.25 ",0.00
0.00,3.00,460.00," 20,625.67 ",0.00
0.00,6.00,516.00," 12,179.50 ",0.00
1.00,6.00,-483.00," 11,314.50 ",0.00
0.00,3.00,-23.00," 28,055.00 ",0.00
0.00,4.00,387.00," 19,180.00 ",0.00
0.00,4.00,2486.00," 22,062.25 ",0.00
0.00,4.00,75.00," 16,901.00 ",0.00
0.00,2.00,-1122.00," 43,075.50 ",0.00
0.00,2.00,74.00," 36,014.50 ",0.00
0.00,3.00,930.00," 18,035.00 ",0.00
0.00,3.00,316.00," 25,725.33 ",0.00
0.00,2.00,30.00," 23,109.00 ",0.00
0.00,2.00,277.00," 31,464.50 ",0.00
1.00,4.00,420.00," 12,226.75 ",0.00
0.00,3.00,1210.00," 20,630.00 ",0.00
0.00,2.00,543.00," 31,834.00 ",0.00
0.00,5.00,1951.00," 15,353.00 ",0.00
0.00,4.00,-167.00," 21,955.00 ",0.00
0.00,3.00,785.00," 22,420.67 ",0.00
0.00,2.00,536.00," 41,275.00 ",0.00
0.00,2.00,392.00," 38,337.50 ",1.00
0.00,2.00,-50.00," 36,821.50 ",0.00
0.00,3.00,0.00," 19,751.67 ",0.00
0.00,4.00,270.00," 17,275.25 ",1.00
0.00,3.00,649.00," 22,984.67 ",0.00
0.00,3.00,219.00," 23,173.00 ",0.00
0.00,2.00,-694.00," 37,766.00 ",0.00
0.00,5.00,107.00," 18,261.60 ",0.00
0.00,5.00,-483.00," 12,819.20 ",0.00
0.00,6.00,-200.00," 11,881.83 ",0.00
0.00,3.00,-81.00," 16,339.00 ",0.00
0.00,3.00,635.00," 11,928.33 ",0.00
1.00,3.00,21.00," 19,763.67 ",0.00
0.00,2.00,869.00," 30,946.00 ",0.00
1.00,2.00,-139.00," 38,995.50 ",0.00
0.00,4.00,-294.00," 16,851.50 ",0.00
0.00,2.00,231.00," 26,024.00 ",0.00
0.00,3.00,1873.00," 20,745.67 ",0.00
0.00,3.00,378.00," 23,317.33 ",0.00
0.00,4.00,-38.00," 14,969.25 ",0.00
0.00,3.00,-725.00," 16,130.67 ",0.00
0.00,2.00,529.00," 28,975.00 ",0.00
0.00,4.00,-132.00," 17,002.00 ",0.00
0.00,3.00,778.00," 9,809.00 ",0.00
0.00,2.00,-538.00," 28,653.50 ",0.00
0.00,2.00,1030.00," 30,983.50 ",0.00
0.00,2.00,32.00," 32,087.50 ",0.00
0.00,3.00,-185.00," 20,417.67 ",0.00
0.00,5.00,-1656.00," 18,069.80 ",0.00
1.00,3.00,340.00," 20,425.67 ",0.00
0.00,3.00,-27.00," 24,073.00 ",0.00
0.00,4.00,153.00," 13,511.25 ",0.00
0.00,4.00,896.00," 13,364.75 ",0.00
0.00,3.00,406.00," 24,348.33 ",0.00
0.00,3.00,1177.00," 27,751.33 ",0.00
0.00,2.00,1030.00," 41,919.00 ",0.00
0.00,2.00,324.00," 32,700.00 ",1.00
0.00,5.00,-209.00," 14,801.00 ",0.00
0.00,4.00,330.00," 18,098.00 ",0.00
0.00,4.00,400.00," 15,292.25 ",0.00
0.00,2.00,1579.00," 27,525.50 ",0.00
0.00,5.00,-198.00," 14,107.20 ",0.00
0.00,3.00,1368.00," 24,368.33 ",0.00
0.00,6.00,142.00," 8,792.00 ",0.00
1.00,2.00,-84.00," 24,965.50 ",0.00
0.00,2.00,-804.00," 40,188.50 ",0.00
0.00,4.00,387.00," 9,004.25 ",0.00
0.00,3.00,180.00," 22,994.33 ",1.00
0.00,5.00,-142.00," 12,882.40 ",0.00
0.00,6.00,-99.00," 15,002.50 ",0.00
0.00,1.00,-566.00," 85,995.00 ",0.00
1.00,2.00,677.00," 39,263.50 ",0.00
0.00,2.00,203.00," 38,762.00 ",0.00
0.00,3.00,-468.00," 24,901.00 ",0.00
0.00,4.00,597.00," 16,861.25 ",0.00
1.00,5.00,-503.00," 15,062.40 ",0.00
0.00,2.00,1208.00," 30,111.00 ",0.00
0.00,2.00,-547.00," 31,754.50 ",0.00
0.00,3.00,-807.00," 23,971.00 ",0.00
0.00,2.00,-250.00," 28,226.50 ",0.00
0.00,6.00,984.00," 10,056.67 ",0.00
0.00,4.00,307.00," 15,344.25 ",0.00
0.00,5.00,103.00," 17,153.40 ",0.00
0.00,4.00,-34.00," 12,822.75 ",0.00
0.00,5.00,-540.00," 16,514.40 ",0.00
0.00,3.00,-23.00," 24,222.67 ",0.00
1.00,3.00,236.00," 28,802.33 ",0.00
0.00,5.00,-241.00," 15,577.20 ",0.00
0.00,4.00,770.00," 20,361.50 ",0.00
0.00,5.00,24.00," 12,642.60 ",0.00
0.00,2.00,935.00," 29,394.00 ",0.00
0.00,2.00,-1474.00," 37,671.00 ",0.00
1.00,2.00,614.00," 30,344.00 ",0.00
0.00,5.00,35.00," 11,821.60 ",0.00
0.00,5.00,-498.00," 17,280.20 ",0.00
0.00,3.00,-765.00," 17,998.33 ",0.00
0.00,4.00,70.00," 15,908.75 ",0.00
0.00,4.00,-34.00," 16,762.00 ",0.00
1.00,2.00,-423.00," 29,515.50 ",0.00
0.00,3.00,836.00," 25,028.33 ",0.00
0.00,3.00,-86.00," 26,464.67 ",0.00
0.00,2.00,-1036.00," 36,307.50 ",0.00
0.00,1.00,-137.00," 52,536.00 ",0.00
0.00,2.00,-516.00," 28,915.00 ",0.00
0.00,4.00,-700.00," 17,918.25 ",0.00
0.00,6.00,-28.00," 9,102.50 ",0.00
0.00,3.00,-443.00," 24,155.67 ",0.00
0.00,3.00,-70.00," 22,422.67 ",0.00
1.00,5.00,-246.00," 13,195.80 ",0.00
0.00,2.00,723.00," 25,421.00 ",0.00
0.00,5.00,-811.00," 14,498.80 ",0.00
0.00,2.00,729.00," 28,787.50 ",0.00
0.00,3.00,943.00," 28,195.00 ",0.00
0.00,3.00,-560.00," 21,344.67 ",0.00
0.00,4.00,117.00," 20,100.00 ",0.00
0.00,3.00,394.00," 28,452.67 ",0.00
0.00,2.00,-406.00," 41,559.50 ",0.00
0.00,6.00,739.00," 12,699.83 ",0.00
0.00,6.00,341.00," 12,068.17 ",0.00
0.00,2.00,127.00," 26,885.00 ",0.00
0.00,4.00,-2086.00," 22,158.75 ",0.00
0.00,2.00,561.00," 26,566.00 ",0.00
1.00,5.00,-489.00," 15,152.60 ",0.00
0.00,4.00,102.00," 15,698.00 ",0.00
0.00,3.00,105.00," 21,598.00 ",0.00
0.00,3.00,-78.00," 22,645.67 ",0.00
0.00,2.00,-1525.00," 37,086.00 ",0.00
0.00,3.00,-280.00," 16,603.67 ",0.00
0.00,8.00,242.00," 11,158.25 ",0.00
0.00,5.00,668.00," 17,923.40 ",0.00
0.00,3.00,-557.00," 22,731.67 ",0.00
0.00,6.00,-578.00," 8,816.50 ",0.00
0.00,1.00,573.00," 72,148.00 ",0.00
0.00,2.00,-67.00," 32,778.50 ",0.00
0.00,5.00,-835.00," 10,479.00 ",0.00
0.00,2.00,-1592.00," 32,827.50 ",0.00
0.00,4.00,-328.00," 20,784.25 ",0.00
0.00,4.00,2.00," 19,471.25 ",0.00
1.00,4.00,-500.00," 17,104.75 ",0.00
0.00,4.00,-393.00," 17,761.50 ",0.00
0.00,6.00,0.00," 14,128.83 ",0.00
1.00,2.00,-533.00," 27,320.00 ",0.00
1.00,6.00,-1125.00," 13,966.67 ",0.00
0.00,2.00,43.00," 24,623.00 ",0.00
0.00,2.00,379.00," 21,935.00 ",0.00
0.00,5.00,1206.00," 17,749.00 ",0.00
0.00,3.00,-522.00," 26,193.00 ",0.00
0.00,3.00,12.00," 27,177.67 ",0.00
0.00,7.00,34.00," 12,666.29 ",0.00
0.00,2.00,43.00," 28,207.00 ",0.00
0.00,3.00,-296.00," 19,854.33 ",0.00
0.00,2.00,-348.00," 25,905.00 ",0.00
0.00,4.00,-193.00," 12,929.00 ",0.00
0.00,4.00,123.00," 15,916.25 ",0.00
0.00,3.00,-974.00," 21,914.00 ",0.00
0.00,5.00,-1124.00," 17,405.80 ",0.00
1.00,5.00,-398.00," 16,246.00 ",0.00
0.00,4.00,152.00," 21,348.50 ",0.00
0.00,2.00,-1090.00," 23,338.50 ",0.00
0.00,5.00,-705.00," 13,957.80 ",0.00
0.00,7.00,62.00," 11,797.29 ",0.00
0.00,6.00,-212.00," 13,126.67 ",0.00
0.00,5.00,-512.00," 11,462.00 ",0.00
0.00,5.00,-996.00," 14,906.80 ",0.00
0.00,3.00,-285.00," 16,745.67 ",0.00
0.00,5.00,-205.00," 15,038.80 ",0.00
0.00,6.00,-543.00," 9,607.33 ",0.00
0.00,4.00,-107.00," 16,769.50 ",0.00
0.00,7.00,-788.00," 13,444.71 ",0.00
0.00,5.00,-26.00," 16,244.40 ",0.00
0.00,4.00,-720.00," 16,661.00 ",0.00
0.00,3.00,-1668.00," 24,832.00 ",0.00
0.00,2.00,-1516.00," 36,625.50 ",0.00
0.00,3.00,-933.00," 13,284.00 ",0.00
0.00,3.00,-412.00," 25,732.67 ",0.00
0.00,3.00,-1743.00," 25,034.67 ",0.00
0.00,3.00,-1519.00," 24,928.33 ",0.00
0.00,3.00,-351.00," 27,655.33 ",0.00
0.00,4.00,1058.00," 18,651.75 ",0.00
0.00,4.00,323.00," 11,050.00 ",0.00
0.00,3.00,-430.00," 29,645.33 ",0.00
0.00,2.00,-253.00," 27,535.00 ",0.00
0.00,3.00,-815.00," 13,456.33 ",0.00
0.00,3.00,-1096.00," 27,021.67 ",0.00
0.00,6.00,-1214.00," 12,503.67 ",0.00
0.00,6.00,-313.00," 12,482.50 ",0.00
0.00,7.00,130.00," 9,974.57 ",0.00
0.00,5.00,-784.00," 16,376.00 ",0.00
0.00,3.00,-346.00," 26,338.33 ",0.00
0.00,4.00,-557.00," 19,115.50 ",0.00
0.00,6.00,113.00," 11,182.83 ",0.00
0.00,3.00,-547.00," 23,866.33 ",0.00
0.00,3.00,-1421.00," 22,112.67 ",0.00
0.00,6.00,-501.00," 11,082.50 ",0.00
0.00,5.00,-205.00," 13,922.60 ",0.00
0.00,5.00,95.00," 15,359.80 ",0.00
0.00,2.00,-321.00," 42,701.50 ",0.00
0.00,6.00,-304.00," 13,186.00 ",0.00
0.00,4.00,-771.00," 9,456.75 ",0.00
0.00,5.00,-739.00," 17,291.40 ",0.00
0.00,6.00,-7.00," 9,491.50 ",0.00
0.00,4.00,151.00," 20,960.75 ",0.00
0.00,4.00,-281.00," 15,200.75 ",0.00
0.00,6.00,-42.00," 4,919.33 ",0.00
0.00,3.00,-1244.00," 22,556.33 ",0.00
0.00,5.00,38.00," 7,782.60 ",0.00
0.00,3.00,-1401.00," 26,820.00 ",0.00
0.00,5.00,-972.00," 15,617.40 ",0.00
0.00,4.00,-632.00," 19,386.00 ",0.00
0.00,6.00,-350.00," 6,971.67 ",0.00
0.00,5.00,-2192.00," 14,968.80 ",0.00
0.00,3.00,-377.00," 26,939.33 ",0.00
0.00,5.00,-880.00," 16,595.00 ",0.00
0.00,4.00,-638.00," 15,226.75 ",0.00
0.00,4.00,-810.00," 17,074.25 ",0.00
0.00,4.00,577.00," 17,761.50 ",0.00
0.00,6.00,-318.00," 9,106.33 ",0.00
0.00,5.00,-2031.00," 9,742.80 ",0.00
0.00,3.00,-837.00," 25,760.33 ",0.00
0.00,5.00,-1063.00," 12,224.40 ",0.00
1.00,4.00,-366.00," 19,042.50 ",0.00
0.00,4.00,-738.00," 15,675.00 ",0.00
0.00,4.00,-780.00," 19,747.50 ",0.00
0.00,7.00,-408.00," 10,498.00 ",0.00
0.00,3.00,-1228.00," 15,950.00 ",0.00
0.00,5.00,-894.00," 8,310.20 ",0.00
0.00,6.00,-511.00," 11,306.33 ",0.00
0.00,5.00,236.00," 17,097.60 ",0.00
0.00,4.00,-823.00," 13,233.50 ",0.00
0.00,2.00,-1015.00," 39,667.50 ",0.00
0.00,5.00,-1114.00," 17,433.40 ",0.00
0.00,4.00,-838.00," 16,993.75 ",0.00
0.00,6.00,-356.00," 12,644.67 ",0.00
1.00,4.00,-531.00," 16,291.00 ",0.00
1.00,4.00,-647.00," 15,839.25 ",0.00
0.00,3.00,-270.00," 25,826.00 ",0.00
0.00,4.00,-687.00," 13,356.25 ",0.00
0.00,5.00,-443.00," 12,367.20 ",0.00
0.00,5.00,-628.00," 13,446.60 ",0.00
