IsBadBuy,VehicleAge,VehOdo,MMRAcquisitionAuctionAveragePrice,IsGermanVeh
0,6,69609,6555,0
0,2,42516,5923,0
0,6,59492,3493,0
0,4,69578,9359,0
1,5,91024,3708,0
0,5,96761,3227,0
0,5,42735,3109,0
0,3,69374,6733,0
0,5,59667,6117,0
0,7,84932,4024,0
0,2,49096,7188,0
0,5,93359,8640,0
0,3,65126,6386,0
0,3,69058,10033,0
0,7,85915,4754,0
0,4,84327,8245,0
0,5,93103,8654,0
0,6,85194,4346,0
1,4,31449,4530,0
0,2,72949,6614,0
0,4,94445,9329,0
0,7,74252,7639,0
0,5,76276,4211,0
0,8,82477,2668,0
1,7,89902,2959,0
0,6,72546,2323,0
0,6,76147,2295,0
0,7,97250,2740,0
0,5,96561,2964,0
0,4,103553,3991,0
1,5,68047,3939,0
0,5,83051,3427,0
0,3,75008,4816,0
0,3,54348,3794,0
0,3,49165,5570,0
1,4,85998,4244,0
0,4,40569,4160,0
0,5,69131,3490,0
1,4,61984,4160,0
0,6,67125,2575,0
0,6,65947,2868,0
0,5,69859,2612,0
0,5,88489,3630,0
0,6,89575,3480,0
0,5,92692,3046,0
1,5,63429,2051,0
0,7,89697,2998,0
0,5,96916,3967,0
0,6,79105,2754,0
0,5,65380,2763,0
0,5,64049,2675,0
1,7,77943,2278,0
1,4,72402,3978,0
0,5,80308,2976,0
0,6,89676,3318,0
1,5,69982,3153,0
1,4,53112,4236,0
0,8,78674,2461,0
0,6,77101,2352,0
0,8,84076,4871,0
0,5,76826,3058,0
1,4,67045,6373,0
0,5,66965,2928,0
1,7,84046,2164,0
0,6,46958,1715,0
0,2,73023,7905,0
0,4,77177,9384,0
0,8,70470,1961,0
0,7,85552,2761,0
0,4,99728,3911,0
0,5,41269,3523,0
0,4,76752,10152,0
0,5,89146,9220,0
0,3,52779,7514,0
1,3,46087,7978,0
0,6,82015,3289,0
0,3,65936,8500,0
0,5,84544,3962,0
0,2,73466,9719,0
0,3,43652,8275,0
0,5,80691,2571,0
0,4,71877,12931,0
0,2,83514,7786,0
0,5,74909,2741,0
0,6,65778,3150,0
0,4,80785,6286,0
0,5,44212,3284,0
0,4,86035,10730,0
0,4,76684,7268,0
1,6,73385,3689,0
0,2,77596,9684,0
0,4,96567,5055,0
0,6,88440,5288,0
0,6,82272,6552,0
0,7,92428,3129,0
0,4,79260,7794,0
1,4,83903,4931,0
0,5,73277,2911,0
0,6,48228,2516,0
0,7,88558,3558,0
1,2,80034,12230,0
0,4,59869,3502,0
1,4,88036,6153,0
0,4,59999,4941,0
0,8,77763,4576,0
0,3,56471,8015,0
0,5,96996,6428,0
0,3,52805,8015,0
0,4,78606,7132,0
0,3,85806,8015,0
0,8,37602,3311,0
0,7,47599,4323,0
0,4,73412,7132,0
0,4,60273,6732,0
0,5,41104,5816,0
0,3,67276,8015,0
0,4,56258,7132,0
0,4,69900,7132,0
0,4,47573,7132,0
0,3,76435,8015,0
0,4,92588,7132,0
0,4,87644,7132,0
0,8,57884,3311,0
0,3,51843,8015,0
0,4,64587,6263,0
0,3,66051,7276,0
0,5,39219,4657,0
0,4,49068,7132,0
0,8,61785,4841,0
0,3,60564,8015,0
0,3,46978,8015,0
0,3,68178,8015,0
0,4,83827,7132,0
0,7,56657,4860,0
0,4,70496,6732,0
0,3,93404,6859,0
0,4,81291,5769,0
0,3,98653,8015,0
0,3,75355,8015,0
1,3,73802,7276,0
0,4,58274,7132,0
0,5,66401,6428,0
0,6,83444,2960,0
0,3,69547,6383,0
0,4,83546,4888,0
0,4,70044,8501,0
0,5,74115,5382,0
0,4,34181,3901,0
0,4,71759,8849,0
0,4,79831,9166,0
0,3,74340,10473,0
0,7,71530,5797,0
1,5,88701,4811,0
0,5,85468,10094,0
0,3,60920,9403,0
0,3,68431,6059,0
0,5,63616,3302,0
0,4,75373,7255,0
0,4,84190,5928,0
1,4,48024,4739,0
0,4,83842,6479,0
0,4,76201,11306,0
1,4,86171,6329,0
1,5,73678,4373,0
0,4,63073,6732,0
0,6,72139,5558,0
0,8,39072,4031,0
0,4,85014,6732,0
0,5,41069,5755,0
0,5,90061,8541,0
0,4,84190,9776,0
0,3,75927,8355,0
0,4,51257,6518,0
0,5,75556,6014,0
0,4,63845,7174,0
0,6,17281,4281,0
0,4,73614,7174,0
0,6,26111,4281,0
0,8,60200,4020,0
0,4,50147,6223,0
0,3,68417,8058,0
1,7,74690,5902,0
0,5,28042,5896,0
0,8,68623,4020,0
0,4,50946,7174,0
0,4,77539,6619,0
0,6,72647,4706,0
0,4,63131,7174,0
0,4,83730,6223,0
0,2,69254,8313,0
0,4,84497,7174,0
0,4,73416,7174,0
0,4,65093,7174,0
0,3,83716,8058,0
0,2,93568,8377,0
0,4,84902,7174,0
0,3,88953,8058,0
0,4,57072,7174,0
0,3,77898,8058,0
0,6,15655,4281,0
0,4,72807,7174,0
0,7,43000,4772,0
0,3,76907,7139,0
0,4,60455,4278,0
0,3,89879,8058,0
1,5,89365,6131,0
0,3,77887,8058,0
0,8,72406,5384,0
0,4,94111,10431,0
0,3,75053,7472,0
0,3,85926,7659,0
0,4,76548,4674,0
0,3,75915,6455,0
0,4,46626,6238,0
0,3,44836,5405,0
0,6,72484,2818,0
0,5,60531,2829,0
0,4,61235,6238,0
0,3,84632,13475,0
0,3,73938,5239,0
1,6,66254,3577,0
0,5,64804,4923,0
0,5,58153,3435,0
0,2,83795,7923,0
0,5,70712,4807,0
1,5,78063,5946,0
0,5,75456,5899,0
0,4,72578,6281,0
0,3,92529,5475,0
0,5,72671,5946,0
0,5,87402,4750,0
0,4,82535,4455,0
0,4,47219,6292,0
0,4,73095,6886,0
0,4,70314,6292,0
0,3,76204,6679,0
0,8,53909,2943,0
1,4,53704,6292,0
0,4,70613,6886,0
0,4,59486,6029,0
0,5,83025,4118,0
0,5,55198,7971,0
0,4,72406,4444,0
0,2,86772,9145,0
0,4,47023,9514,0
0,5,72071,6367,0
0,5,74345,3268,0
0,5,91851,4087,0
1,6,60947,2876,0
0,3,59505,8130,0
1,1,81675,9684,0
1,3,49895,8322,0
0,5,82090,3714,0
0,6,75143,5429,0
0,4,67440,6076,0
0,5,78192,6590,0
0,5,74425,3152,0
0,4,74589,8281,0
0,3,87385,7963,0
0,3,66125,7156,0
0,5,68432,7053,0
0,4,62147,7192,0
1,3,69879,6840,0
0,5,74619,3875,0
0,7,81273,5213,0
1,3,70860,6427,0
0,5,83575,3286,0
0,4,67970,5882,0
0,5,72892,4779,0
0,3,80984,6372,0
0,5,80473,6263,0
0,5,82607,4466,0
0,4,53990,5263,0
0,3,34839,6196,0
0,5,77803,6095,0
1,2,70043,7883,0
0,2,78925,7883,0
0,3,57137,6884,0
0,3,69461,7752,0
0,2,81285,13006,0
0,1,74668,9241,0
0,5,58790,6586,0
0,4,66189,9579,0
0,2,75317,7824,0
0,3,81741,5012,0
0,2,88245,9817,0
0,2,76819,8891,0
0,6,68507,2604,0
0,1,74208,9150,0
0,5,85004,9945,0
0,3,52449,5356,0
0,4,88246,8477,0
0,4,84295,6226,0
0,1,66580,10144,0
0,3,41362,7693,0
0,4,71166,4221,0
1,2,76829,12092,0
0,1,47396,8569,0
0,2,76881,10530,0
0,2,53760,8120,0
1,5,74559,6166,0
0,2,85815,7230,0
0,6,85714,5526,0
0,5,54897,4820,0
0,4,89246,6058,0
0,4,56750,8873,0
0,4,58779,3594,0
0,3,62856,8137,0
0,5,85993,5668,0
0,4,61037,8125,0
0,5,82161,5547,0
0,5,77549,5517,0
0,5,76821,3586,0
0,5,71302,3245,0
1,4,74186,4632,0
0,3,68981,7933,0
0,3,67281,5244,0
0,2,68036,7900,0
0,4,58033,4751,0
0,4,94018,4632,0
0,4,71538,8142,0
0,1,68827,10028,0
0,4,72478,7922,0
0,2,46549,8120,0
0,3,77324,7105,0
0,3,48734,7511,0
0,3,58935,7613,0
0,3,61992,7523,0
0,4,68149,6063,0
0,3,75418,6681,0
1,7,65785,3048,0
0,3,85745,6681,0
1,4,78769,6063,0
0,3,63544,7105,0
0,4,35392,6403,0
0,6,79319,2446,0
0,3,67361,8000,0
0,4,88531,5664,0
0,2,79071,8412,0
0,4,60455,4469,0
0,4,68493,6002,0
0,4,63110,8013,0
0,7,60874,4752,0
0,3,78300,7160,0
0,5,40582,0,0
0,3,70758,0,0
0,4,57377,6063,0
0,3,43444,7511,0
0,4,48970,6063,0
1,3,57504,7511,0
0,6,73416,5184,0
0,4,72882,6063,0
0,3,92542,7202,0
0,3,66550,6681,0
0,3,70921,7202,0
0,3,84301,7511,0
0,5,70610,6010,0
0,4,52545,5563,0
0,5,71215,4784,0
0,4,75672,8666,0
0,4,63121,6063,0
0,4,70843,6063,0
0,3,45167,7511,0
0,3,45052,7511,0
0,4,51155,6063,0
0,4,57266,5563,0
0,4,56851,6063,0
0,2,73701,8145,0
0,4,54748,6063,0
0,3,45791,7511,0
0,3,61263,7511,0
0,4,44278,5563,0
0,4,58169,6063,0
0,3,61379,7511,0
0,4,58543,6063,0
0,5,90889,4784,0
0,4,49695,6063,0
0,3,51946,6681,0
0,3,56860,7511,0
0,3,62441,7511,0
0,3,40950,7511,0
0,3,40199,7511,0
0,4,80050,5944,0
0,2,61697,8297,0
0,4,41807,6091,0
0,8,96218,2652,0
0,4,68622,6134,0
0,3,73886,7213,0
0,2,67495,7845,0
0,7,68393,2591,0
0,4,84868,6134,0
0,5,67697,7614,0
0,2,77086,10183,0
0,1,59910,9172,0
0,1,89570,9062,0
0,2,91773,7734,0
0,3,52350,7364,0
0,5,85589,8550,0
0,6,50307,2911,0
0,2,40145,6912,0
0,4,59823,4767,0
1,6,76909,3231,0
0,3,83122,8147,0
0,3,69506,5095,0
0,4,69814,7692,0
1,6,77640,9273,0
0,6,77952,9090,0
1,4,69518,7947,0
1,7,83371,5138,0
0,7,83376,5135,0
1,5,65991,5109,0
0,5,67944,3795,0
1,5,67869,3481,0
1,4,71845,4856,0
0,4,68766,10691,0
0,6,68459,5612,0
0,5,58480,4482,0
0,5,90128,4935,0
0,6,94106,8734,0
0,6,63542,8390,0
0,5,82960,9468,0
0,3,63219,6858,0
0,4,72467,9302,0
0,1,67357,9772,0
0,4,50485,3595,0
0,3,67902,7546,0
0,5,71976,8516,0
0,5,73824,3662,0
0,3,83576,10788,0
0,7,69897,4228,0
1,6,68497,5064,0
0,8,87170,5359,0
0,4,70519,4794,0
0,3,59770,6892,0
0,5,88862,9717,0
1,6,85153,3251,0
0,6,74381,2677,0
0,4,57171,2911,0
0,5,86112,3643,0
0,4,85650,5954,0
0,2,78397,13350,0
0,2,89907,11446,0
0,2,42031,5430,0
0,4,89495,5946,0
0,3,56529,6881,0
0,3,44426,5388,0
0,4,70925,9339,0
0,4,83407,9145,0
0,4,77869,8441,0
0,3,58344,6881,0
0,3,53499,6867,0
0,4,93492,8384,0
0,1,77580,9725,0
0,3,84110,10464,0
1,4,61230,4862,0
0,6,61822,2167,0
0,4,60889,5367,0
0,2,75591,6883,0
0,3,55050,6945,0
0,3,73160,5109,0
0,2,59200,7934,0
0,4,62692,4482,0
1,7,73193,2620,0
0,5,46582,4303,0
0,6,93828,3369,0
0,1,53407,8725,0
0,1,47006,9870,0
0,3,66236,3883,0
0,5,67416,8381,0
0,4,81324,8452,0
0,3,66085,4409,0
0,5,77042,4468,0
0,4,72269,8544,0
0,2,76801,8368,0
0,4,50688,5511,0
0,5,90031,8244,0
0,6,81960,2990,0
0,5,53636,4011,0
0,4,92009,9252,0
0,3,70580,10009,0
0,5,62853,7527,0
0,3,69258,5736,0
1,3,71569,6129,0
0,8,84376,3066,0
0,6,77011,6080,0
0,3,79192,6292,0
0,3,93155,11292,0
0,5,61435,5483,0
0,4,84753,5084,0
0,4,87622,5240,0
0,4,53618,8461,0
0,5,69195,5390,0
0,5,72638,7845,0
0,4,65200,7589,0
0,6,73948,8672,0
0,7,88949,7518,0
0,5,61717,8347,0
0,3,74200,8759,0
0,2,59032,7994,0
0,2,50564,8980,0
1,5,88575,5164,0
0,7,87754,7503,0
0,6,71126,2713,0
1,8,86840,5308,0
0,6,78144,4636,0
0,4,54811,5454,0
0,4,76848,5984,0
1,4,89796,6316,0
0,4,42795,11815,0
0,3,76132,10652,0
0,8,81320,2499,0
0,3,85671,9509,0
0,3,71611,10080,0
0,4,93772,12348,0
0,5,67087,5055,0
0,3,74684,7943,0
0,4,61517,7238,0
0,4,69710,7193,0
1,4,83530,4306,0
0,2,96447,11961,0
0,2,53025,7750,0
0,4,60523,6614,0
0,4,71749,6361,0
0,5,61478,3230,0
0,4,79365,3988,0
0,5,91982,3744,0
0,5,77882,3095,0
0,4,65912,4627,0
0,7,98628,2507,0
0,3,68905,7172,0
0,5,91620,6040,0
0,5,80015,4947,0
0,1,94374,11661,0
0,5,61842,3924,0
0,3,76317,8029,0
0,4,92509,6798,0
0,5,71959,8036,0
0,6,67270,5239,0
0,5,97179,4845,0
0,5,65211,4677,0
0,6,62667,6679,0
0,5,72058,4458,0
0,7,86537,6409,0
0,5,89664,9488,0
0,3,72944,0,0
0,6,62531,0,0
0,2,50036,0,0
0,4,89988,0,0
0,4,39706,0,0
0,4,65606,0,0
0,4,74079,0,0
0,5,86808,0,0
0,2,47150,7114,0
0,4,69909,6261,0
0,5,62461,4322,0
0,5,74140,5329,0
0,6,85522,5476,0
0,3,86692,6770,0
0,5,69936,3408,0
0,4,68528,6808,0
0,3,65417,6017,0
0,4,96852,5381,0
0,7,76076,5456,0
0,7,69040,2616,0
0,4,76109,5897,0
1,2,80298,8393,0
0,5,97545,7516,0
0,4,81898,5501,0
0,4,53168,6809,0
0,5,76344,3297,0
0,4,76192,4644,0
1,2,83230,7628,0
0,4,96368,15199,0
0,2,43273,8000,0
0,4,78225,4610,0
1,3,87561,4950,0
0,2,74446,7846,0
0,2,47511,5976,0
0,5,52198,4909,0
0,2,77687,7963,0
0,3,80115,6561,0
0,2,91240,9734,0
0,5,94184,3883,0
0,4,93811,6048,0
0,2,81261,11221,0
0,4,51578,4530,0
0,5,108807,5174,0
0,6,70450,2850,0
0,5,91065,4881,0
0,4,107820,3679,0
0,6,53087,7750,0
0,4,78256,5751,0
0,5,60234,6727,0
0,3,77878,7934,0
0,7,72785,2317,0
0,5,79555,9646,0
0,7,64608,6342,0
0,4,71470,5799,0
0,4,51838,7089,0
0,5,84972,6289,0
0,2,76822,7336,0
1,3,78696,9624,0
0,5,76616,6289,0
0,3,81521,9071,0
0,3,62233,8589,0
0,1,74641,7945,0
0,2,84794,9719,0
0,5,80310,7613,0
0,2,71328,6449,0
0,6,80280,4681,0
0,7,90029,4615,0
0,4,80806,7817,0
0,3,84398,4818,0
0,1,69893,8065,0
0,3,81674,4818,0
0,2,68727,7844,0
0,4,75703,8294,0
0,3,82640,12019,0
1,6,86681,2631,0
0,3,70930,12588,0
0,6,75146,3995,0
0,4,84291,6883,0
0,4,64395,6529,0
0,3,83670,8906,0
0,4,86013,8294,0
1,1,75899,10734,0
0,2,72506,7973,0
0,1,76108,10674,0
0,5,84440,6872,0
0,2,78723,8228,0
0,2,86611,8228,0
0,3,80926,6825,0
0,7,54698,3200,0
0,7,63950,2170,0
0,5,36607,4537,0
0,7,77241,9124,0
1,5,70701,4905,0
0,4,66810,7472,0
0,3,85445,11466,0
0,3,93918,15992,0
1,6,50846,4963,0
0,6,86687,0,0
0,3,70065,8568,0
0,7,95981,3269,0
0,4,76548,11235,0
0,3,79427,9119,0
0,3,81935,8633,0
0,9,84644,6117,0
0,7,95214,2722,0
0,6,78960,7579,0
0,5,71776,8932,0
0,6,75882,7375,0
0,6,61715,6880,0
0,3,76486,5995,0
0,4,89890,6644,0
0,9,80600,4139,0
0,8,86945,1947,0
0,6,88523,7060,0
0,4,70738,3956,0
0,5,71899,4853,0
0,5,94982,10210,0
0,2,74375,10497,0
1,3,73278,9267,0
0,3,61202,8106,0
0,4,37790,5850,0
0,1,88867,10914,0
0,9,50934,2526,0
0,8,94124,6445,0
1,7,93936,7980,0
1,5,81546,4164,0
0,5,76955,6057,0
0,7,79786,4377,0
1,8,85805,1972,0
1,8,97856,6867,0
0,5,86886,8355,0
0,5,88104,5259,0
0,3,80215,11735,0
0,3,77460,9458,0
0,6,91562,6771,0
1,8,73178,4380,0
0,5,68518,7008,0
0,5,74396,4156,0
0,6,75530,5192,0
0,6,66381,3285,0
0,5,90164,7008,0
0,4,92227,9307,0
1,8,78750,0,0
0,7,53863,2681,0
0,5,82563,7936,0
1,5,76194,3059,0
0,4,78676,6059,0
1,7,88368,8306,0
0,6,61852,3662,0
0,3,77463,11929,0
0,2,74427,8757,0
0,4,97088,8010,0
0,3,86569,7693,0
0,6,84603,3662,0
0,1,75294,14627,0
0,4,58454,4821,0
0,3,74560,7460,0
0,5,82481,5524,0
0,3,75538,10467,0
0,3,78712,6070,0
1,4,94743,9799,0
0,4,61347,4565,0
0,7,87510,2691,0
1,3,94849,12575,0
0,7,69170,2691,0
0,2,84152,11067,0
0,4,75964,4739,0
0,3,80735,8694,0
0,3,69391,6418,0
0,6,81463,6286,0
0,5,75275,5229,0
1,3,82009,8413,0
0,3,74574,10576,0
0,3,75967,13270,0
1,6,80556,7367,0
1,4,84182,8872,0
0,8,76153,1592,0
0,2,87006,8267,0
1,3,64734,5690,0
0,7,94261,2450,0
0,7,93701,4390,0
0,5,97062,6386,0
0,8,91282,6168,0
0,6,75101,2823,0
0,3,77170,6419,0
0,7,87726,3852,0
1,5,84725,8473,0
0,6,69591,8904,0
1,6,87962,3247,0
0,6,84624,2062,0
0,5,83680,6643,0
1,5,88899,8284,0
0,7,84795,4559,0
0,6,81904,4314,0
0,4,69127,4521,0
0,2,93733,7900,0
0,6,85978,5343,0
0,3,76091,8797,0
0,2,72783,8442,0
0,6,58281,2684,0
1,7,89878,4988,0
0,2,84435,9958,0
0,4,89767,7122,0
0,8,68077,2465,0
0,3,61985,7406,0
0,4,89566,6368,0
0,3,71963,7972,0
0,5,64723,7920,0
0,4,64898,4414,0
0,3,82301,7406,0
0,3,51145,5259,0
0,3,42918,5259,0
0,5,80383,3156,0
0,4,72444,4326,0
0,6,67251,2575,0
0,4,75414,3499,0
1,7,82197,3273,0
0,4,54407,2923,0
0,4,83031,7185,0
0,4,68090,4054,0
0,4,94251,5298,0
0,7,80360,4007,0
0,5,83700,5923,0
0,7,44859,3430,0
0,3,71486,3010,0
0,3,75500,4485,0
1,4,53469,7766,0
1,7,78058,2507,0
0,5,62615,6013,0
0,6,63877,5995,0
0,5,74190,3058,0
1,7,88636,3788,0
0,4,65795,7260,0
0,3,73479,4485,0
0,3,69193,8121,0
0,5,62001,2948,0
0,8,93114,6573,0
0,5,72296,3971,0
0,6,71356,4229,0
0,6,77825,5462,0
1,4,69587,6301,0
0,5,50711,4914,0
0,4,77514,4456,0
0,6,83847,5620,0
0,6,78550,6483,0
0,7,79520,4189,0
0,4,66238,5985,0
0,6,42461,2022,0
0,5,76928,5802,0
0,4,83745,4075,0
0,6,77013,4603,0
0,7,77875,7113,0
1,4,60468,4068,0
0,6,69510,5692,0
0,6,54241,3069,0
0,6,62467,2531,0
0,4,57800,9762,0
0,5,65710,4082,0
0,5,73363,3676,0
0,8,82475,3698,0
0,6,76836,1622,0
0,5,81281,5572,0
0,8,93332,3859,0
0,4,55191,9246,0
0,7,64013,3781,0
0,4,87632,7848,0
0,5,94066,5090,0
0,4,29615,6492,0
0,4,79067,6551,1
0,7,71502,3492,0
0,6,59145,2894,0
0,4,79573,4342,0
0,7,88885,3269,0
0,2,60815,5980,0
0,5,80350,5369,0
0,5,60179,3616,0
0,4,40803,0,0
0,6,80979,2603,0
0,4,77351,8103,0
1,4,70736,5773,0
0,7,88403,3398,0
0,5,88672,6400,0
0,5,73273,2891,0
0,6,62166,2717,0
1,5,61445,2891,0
0,6,50788,2746,0
0,3,40399,3931,0
0,4,64670,8662,0
0,6,79045,6924,0
0,6,71007,3772,0
0,4,67018,8296,0
0,4,75193,8579,0
0,4,58560,4481,0
0,3,37068,4868,0
1,7,79881,4285,0
0,6,61575,5500,0
0,7,52784,7362,0
0,5,68448,7078,0
0,7,85352,4000,0
1,6,67934,2725,0
0,4,50985,6559,0
1,4,74190,8273,0
0,5,67221,6304,0
1,5,77193,3643,0
0,4,69100,4780,0
0,6,66566,3711,0
0,6,79005,6258,0
0,5,71238,6085,0
0,5,63786,4196,0
0,5,74873,7553,0
0,6,85884,5474,0
1,5,72524,8760,0
0,7,80706,7417,0
0,7,43911,3145,0
0,4,49889,4257,0
0,7,56178,2380,0
1,5,72051,8749,0
0,5,65293,12067,0
0,6,47193,4411,0
0,5,66320,4350,0
0,8,21621,3212,0
1,5,48121,3220,0
0,3,63191,3947,0
0,6,75656,4012,0
0,4,58517,2803,0
1,5,55154,5085,0
0,6,88743,7183,0
0,4,85449,3688,0
0,5,86777,9468,0
0,2,68357,6149,0
1,4,63580,6609,0
0,3,58948,6266,0
0,3,61833,6858,0
0,6,88828,8172,0
0,7,91539,5227,0
0,5,76754,8586,0
0,5,87800,5390,0
1,6,76112,4463,0
0,3,86992,5878,0
0,4,72392,4856,0
0,5,86890,6229,0
0,4,71505,11819,0
0,5,70343,3958,0
0,6,82452,5201,0
0,7,81234,4053,0
0,4,76081,3432,0
0,6,92919,5642,0
1,6,66334,4198,0
0,4,73759,3963,0
0,7,89340,7667,0
0,4,90801,7859,0
0,4,87475,10360,0
0,3,69560,8677,0
0,6,60687,7243,0
1,5,62689,5371,0
0,5,85060,3518,0
0,5,75079,9503,0
0,6,86362,5220,0
0,6,62228,3117,0
1,7,77566,2337,0
0,3,80090,8671,0
0,4,85693,9145,0
1,7,89105,3489,0
0,6,79855,2551,0
0,5,88482,3751,0
0,6,61072,2911,0
0,4,71639,5050,0
0,5,64143,3496,0
0,3,75243,5427,0
0,3,53677,5427,0
0,6,70244,4096,0
1,4,73040,7909,0
0,2,63836,9210,0
0,3,60836,6408,0
0,7,59742,5987,0
0,4,69787,7943,0
0,7,77278,5105,0
0,6,69813,7391,0
0,4,94720,4897,0
0,6,63427,7270,0
0,4,76871,5946,0
0,7,87744,3759,0
1,3,60772,5811,0
1,5,64281,4887,0
1,6,66173,0,0
1,5,76299,10871,0
0,3,77899,6770,0
1,4,65533,6124,0
0,4,69618,8077,0
0,5,82280,7161,0
0,3,57409,4980,0
0,8,74845,3252,0
0,7,81642,4692,0
0,3,50246,4344,0
0,7,75530,3055,0
1,4,74099,5799,0
0,3,77590,8581,0
1,8,69778,2969,0
1,5,89292,3138,0
0,6,80010,5662,0
0,2,63057,8214,0
0,7,54545,2117,0
0,3,72206,4934,0
0,2,66581,6300,0
0,2,84200,6325,0
0,3,89159,6867,0
1,3,52761,5427,0
0,4,71293,4243,0
1,5,84677,5371,0
1,5,58189,6157,0
0,6,66505,8142,0
0,5,63120,3606,0
0,5,67634,6032,0
0,6,89132,7648,0
0,5,85029,7640,0
1,4,77995,3688,0
0,6,71217,3332,0
1,5,66616,5307,0
0,3,79622,7080,0
0,5,87462,8586,0
0,3,56799,5443,0
0,6,83272,6549,0
0,3,52868,5122,0
0,6,79252,4716,0
0,4,81289,12363,0
0,4,76691,7976,0
0,5,65559,4592,0
0,8,69476,1888,0
0,3,65647,6550,0
1,7,59147,4871,0
0,5,63415,3730,0
0,6,86296,3395,0
0,5,94343,6933,0
0,3,59916,4107,0
0,4,72081,5742,0
0,5,74429,6248,0
0,7,63251,6326,0
1,4,85538,7555,0
0,4,76641,4031,0
0,3,81020,6801,0
0,7,56567,2252,0
1,5,79583,3683,0
0,7,84041,5318,0
0,4,54493,4213,0
1,6,78044,4639,0
1,3,61502,8806,0
0,4,86769,3831,0
0,5,73688,6337,0
0,5,76079,7888,0
0,4,80556,8954,0
0,6,78012,7335,0
0,4,78313,6626,0
0,3,65824,4484,0
0,5,83332,6727,0
0,1,60554,8596,0
0,8,56869,2844,0
0,5,56429,3824,0
0,6,87032,7224,0
0,4,70839,5672,0
0,4,80694,8057,0
1,4,49736,4259,0
0,6,85192,2641,0
0,4,72233,7446,0
0,5,86566,7815,0
0,3,73724,7892,0
0,6,85100,7590,0
0,3,68766,5238,0
0,4,85218,4750,0
0,6,71235,2548,0
0,4,80812,8392,0
1,7,88466,6837,0
0,6,74607,7373,0
0,7,82719,6934,0
0,5,66921,5558,0
0,4,56972,3341,0
0,3,56832,4786,0
0,3,55764,4744,0
1,4,78390,4015,0
0,7,77378,2412,0
0,6,69138,4410,0
1,6,89553,6107,0
1,4,60682,5545,0
0,6,91887,5844,0
1,7,87726,3044,0
0,4,77258,8470,0
0,4,88708,5288,0
0,6,62174,3149,0
0,4,72571,3329,0
0,5,73870,4951,0
0,5,44472,4523,0
1,3,84037,7388,0
0,5,92576,11232,0
0,3,82548,6741,0
0,5,54076,3650,0
0,6,85472,3371,0
1,1,17502,35722,0
1,6,85234,3070,0
1,3,85845,5353,0
0,4,52431,4904,0
0,4,79093,6035,0
1,6,72424,3098,0
0,8,82073,4259,0
0,5,72783,3844,0
0,7,75281,2858,0
0,2,73810,6497,0
0,7,60210,5609,0
0,3,76940,7363,0
0,4,85672,7240,0
0,6,57961,4447,0
1,4,58849,4657,0
0,4,75159,6500,0
0,4,70460,8005,0
0,5,85377,7069,0
0,4,76160,7895,0
0,6,75135,2562,0
0,4,55545,4548,0
0,4,55350,5236,0
1,6,93360,2882,0
0,5,70566,7741,0
0,4,60485,4314,0
0,4,79650,5236,0
0,4,80716,6259,0
0,7,84398,3536,0
0,5,88707,3276,0
0,3,83699,5129,0
1,7,81408,1647,0
0,5,76690,3372,0
0,6,56980,4610,0
0,4,61588,4400,0
0,8,82462,2662,0
0,5,67627,4329,0
0,5,84834,2957,0
0,5,70863,3486,0
0,4,71665,4890,0
0,4,62438,4342,0
0,4,58505,4256,0
0,4,75747,8038,0
0,5,61641,5948,0
1,4,68007,6387,0
0,4,68048,6448,0
0,4,64609,9044,0
0,5,84161,7978,0
0,2,70068,7395,0
0,6,82440,4187,0
1,6,63294,3264,0
0,3,64449,4905,0
0,4,66797,9191,0
0,6,49707,2697,0
0,4,59963,8148,0
0,5,85348,6408,0
1,6,73718,6491,0
0,7,68957,1809,0
0,4,85723,4795,0
0,4,66048,3261,0
0,5,62032,2958,0
0,8,77701,2005,0
0,4,54037,7663,0
0,4,81510,8025,0
1,6,101589,3483,0
0,7,40708,3482,0
0,5,83427,7225,0
0,5,70768,5999,0
0,7,71367,3847,0
0,7,69226,3567,0
0,6,80414,3380,0
0,4,71041,3511,0
0,4,71741,6873,0
0,5,63332,5238,0
0,8,86089,3104,0
0,6,70209,3906,0
0,5,56550,6520,0
0,3,73650,7923,0
0,5,85517,4766,0
1,5,63008,2802,0
0,3,56200,4616,0
1,2,70880,7167,0
0,7,56387,3138,0
0,3,59125,11210,0
0,4,76721,9404,0
0,5,54621,3025,0
0,5,75964,8106,0
0,4,68424,5531,0
0,4,57109,7160,0
0,6,90584,2913,0
0,5,55801,5179,0
1,3,71894,0,0
0,7,56123,2626,0
1,5,61875,2727,0
1,6,85104,4340,0
0,5,78338,3778,0
1,6,87037,3332,0
0,5,78907,3778,0
0,4,71426,3461,0
0,5,60346,3079,0
0,5,89333,5179,0
0,6,83309,2823,0
0,3,52806,5480,0
0,3,57626,5480,0
0,5,65513,5401,1
0,7,87034,3499,0
0,4,69004,8298,0
0,4,82997,3231,0
1,4,85566,5027,0
0,3,86039,8404,0
0,4,69234,2911,0
0,4,77476,5552,0
0,3,73602,7386,0
0,5,69412,3854,0
0,2,82017,8268,0
0,5,70494,9406,0
0,3,84750,8831,0
0,2,66710,9461,0
0,5,46020,5443,0
0,2,74267,7644,0
0,2,88771,9558,0
0,4,69642,9450,0
1,2,77333,15919,0
0,3,87719,6329,0
0,2,75777,9461,0
